"n","seed","K","parameter","estimate","se"
100,5,2,"b_ch_2",-0.586802963255715,0.154528791813761
100,5,2,"delta_1",0,NA
100,5,2,"delta_2",-0.343975732978901,0.325999069377261
100,5,3,"b_tt_1",-0.559266701360057,0.197019834213069
100,5,3,"b_tt_2",-0.458838715833143,0.0100596271594056
100,5,3,"b_tt_3",-0.0235552961959349,0.129050529172653
100,5,3,"b_tc_1",-3.37169541528351,1.11381104792151
100,5,3,"b_tc_2",-1.28930242878792,0.0409829014087302
100,5,3,"b_tc_3",-0.0178262262114965,0.371638085793671
100,5,3,"b_hw_1",-0.0588096318211447,0.0255280723426719
100,5,3,"b_hw_2",-0.0896716473750879,0.00652925722117528
100,5,3,"b_hw_3",-0.056518857874965,0.0208990262030329
100,5,3,"b_ch_1",-3.77849017438109,1.2945783333302
100,5,3,"b_ch_2",-5.21494105416298,0.138047010447325
100,5,3,"b_ch_3",-0.72415975637005,1.29806006127041
100,5,3,"delta_1",0,NA
100,5,3,"delta_2",0.690091766503468,0.4361571898546
100,5,3,"delta_3",1.10437989231647,0.512237066031095
100,6,1,"b_tt_1",-0.0637391516715481,0.00839633536752139
100,6,1,"b_tc_1",-0.180255968070833,0.0293460476497923
100,6,1,"b_hw_1",-0.0354925286078503,0.00364259259976
100,6,1,"b_ch_1",-1.23806551260087,0.0911905490178112
100,6,2,"b_tt_1",-0.119177470824281,0.023166871572509
100,6,2,"b_tt_2",-0.10276370810384,0.0174021471058811
100,6,2,"b_tc_1",-0.203543579040212,0.166840004635362
100,6,2,"b_tc_2",-0.822048055917073,0.0406917354607146
100,6,2,"b_hw_1",-0.0364303339588196,0.0117120323754692
100,6,2,"b_hw_2",-0.0489471410810397,0.0083378564010293
100,6,2,"b_ch_1",-1.92533824223761,0.269727602191322
100,6,2,"b_ch_2",-0.920425402811834,0.219485485541667
100,6,2,"delta_1",0,NA
100,6,2,"delta_2",-0.540591349547495,0.332330208243979
100,6,3,"b_tt_1",-0.223366127872104,0.0489869073363808
100,6,3,"b_tt_2",-0.208431231866501,0.0358762762336418
100,6,3,"b_tt_3",-0.0323383897936879,0.0133632673218768
100,6,3,"b_tc_1",-1.83664015610562,0.336993797829349
100,6,3,"b_tc_2",-0.368782221111629,0.0770943274157851
100,6,3,"b_tc_3",-0.0598394391603671,0.0394777720455254
100,6,3,"b_hw_1",-0.0688107342577969,0.0129748333244414
100,6,3,"b_hw_2",-0.0354279150517918,0.0098652433776847
100,6,3,"b_hw_3",-0.0451267589187649,0.0110695848919485
100,6,3,"b_ch_1",-2.04761616292742,0.339553158083277
100,6,3,"b_ch_2",-2.83313144439121,0.431635695591077
100,6,3,"b_ch_3",-0.435986709819734,0.25622606701942
100,6,3,"delta_1",0,NA
100,6,3,"delta_2",0.195452044496977,0.310503209427981
100,6,3,"delta_3",-0.607628895156925,0.469506586526387
100,7,1,"b_tt_1",-0.0524322092692393,0.00738461664742951
100,7,1,"b_tc_1",-0.0616713323537152,0.021438779860734
100,7,1,"b_hw_1",-0.0365696720588212,0.00371211734807848
100,7,1,"b_ch_1",-1.3267212416763,0.0913640682525625
100,7,2,"b_tt_1",-0.235922293442255,0.0522375690182677
100,7,2,"b_tt_2",-0.0729023832850858,0.010764514548905
100,7,2,"b_tc_1",-1.89785151969745,0.417092471789677
100,7,2,"b_tc_2",-0.0504270548890524,0.0268683727294787
100,7,2,"b_hw_1",-0.0469730485982712,0.0119999562401918
100,7,2,"b_hw_2",-0.0471522431711927,0.0058267915966305
100,7,2,"b_ch_1",-2.98570290289776,0.502026489702895
100,7,2,"b_ch_2",-1.29379300115137,0.149054589939029
100,7,2,"delta_1",0,NA
100,7,2,"delta_2",0.663824150920131,0.353474495922081
100,7,3,"b_tt_1",-0.24261447394036,0.0161386494243528
100,7,3,"b_tt_2",-0.121935087639713,0.0524946669110789
100,7,3,"b_tt_3",-0.0050668569454235,0.0227272808079972
100,7,3,"b_tc_1",-1.98223362741678,0.0269664097915827
100,7,3,"b_tc_2",-0.105912263286664,0.411003322311508
100,7,3,"b_tc_3",0.190465041547168,0.115661357554666
100,7,3,"b_hw_1",-0.0486159878173749,0.00717225579153381
100,7,3,"b_hw_2",-0.0360779194901063,0.0125140950488934
100,7,3,"b_hw_3",-0.177396201397829,0.0416952996378931
100,7,3,"b_ch_1",-3.07154060282985,0.20341892536838
100,7,3,"b_ch_2",-1.45103069435036,0.529866979100918
100,7,3,"b_ch_3",-2.28173968947532,0.635303056684511
100,7,3,"delta_1",0,NA
100,7,3,"delta_2",0.409575682208376,0.365355999111454
100,7,3,"delta_3",-0.506192177606418,0.39228897492162
100,8,1,"b_tt_1",-0.0694560486687833,0.00867934969849468
100,8,1,"b_tc_1",-0.136829488843964,0.0240591588054082
100,8,1,"b_hw_1",-0.0363115239057934,0.00359698061036593
100,8,1,"b_ch_1",-1.01895564464128,0.0823728556827043
100,8,2,"b_tt_1",-0.327342795154789,0.0615943593715604
100,8,2,"b_tt_2",-0.0478699423869357,0.0101996518695052
100,8,2,"b_tc_1",-1.1435761653066,0.200234275089509
100,8,2,"b_tc_2",-0.0715245454833825,0.024495608693902
100,8,2,"b_hw_1",-0.0736440052412327,0.013657580320702
100,8,2,"b_hw_2",-0.0300849485711022,0.00509754876354579
100,8,2,"b_ch_1",-3.61226885524806,0.601458749839704
100,8,2,"b_ch_2",-0.397186064950996,0.115974372368388
100,8,2,"delta_1",0,NA
100,8,2,"delta_2",-0.0249849852533624,0.259865868111891
100,8,3,"b_tt_1",-1.29475981659424,0.0673996922859861
100,8,3,"b_tt_2",-0.229883170173589,0.455104972104532
100,8,3,"b_tt_3",-0.0686355823600019,0.0106825852278819
100,8,3,"b_tc_1",-3.88717300662812,0.528176743823353
100,8,3,"b_tc_2",-2.09358140908517,1.44154346935009
100,8,3,"b_tc_3",-0.0955533173679313,0.0254923374234879
100,8,3,"b_hw_1",-0.544608145980748,0.0207031460416971
100,8,3,"b_hw_2",-0.0667114134517765,0.20162074587306
100,8,3,"b_hw_3",-0.0274866410408645,0.00489430523695671
100,8,3,"b_ch_1",-16.319730295312,0.445962280668897
100,8,3,"b_ch_2",-0.341396550460567,5.66732615379888
100,8,3,"b_ch_3",-0.730658851002444,0.116031637215844
100,8,3,"delta_1",0,NA
100,8,3,"delta_2",-0.975620993921956,0.387297350175551
100,8,3,"delta_3",0.444041784227829,0.392976131429725
100,9,1,"b_tt_1",-0.0818681502676171,0.00934283127139888
100,9,1,"b_tc_1",-0.133203242166354,0.0231511455451642
100,9,1,"b_hw_1",-0.0419715896343406,0.00386446869034831
100,9,1,"b_ch_1",-1.1415266026941,0.0877132371770676
100,9,2,"b_tt_1",-0.244988180227324,0.0514302391805344
100,9,2,"b_tt_2",-0.0723943348315932,0.0135516556045303
100,9,2,"b_tc_1",-0.890702618858893,0.170386477311117
100,9,2,"b_tc_2",-0.0924521656358189,0.0236824447979492
100,9,2,"b_hw_1",-0.0483615074571523,0.00892300740219495
100,9,2,"b_hw_2",-0.0510344182403619,0.00651642747234483
100,9,2,"b_ch_1",-2.85052086579946,0.641853636756236
100,9,2,"b_ch_2",-0.656449843106669,0.155195184348317
100,9,2,"delta_1",0,NA
100,9,2,"delta_2",0.187356817570335,0.380059341512702
100,9,3,"b_tt_1",-0.530613056262021,0.0169556213610428
100,9,3,"b_tt_2",-0.152315075283286,0.0244395960977776
100,9,3,"b_tt_3",-0.0641965678107737,0.129422148322361
100,9,3,"b_tc_1",-3.14899113516635,0.0260513398646245
100,9,3,"b_tc_2",-0.288336724967324,0.0584560092047561
100,9,3,"b_tc_3",-0.0655900166081048,0.776641127625561
100,9,3,"b_hw_1",-0.0572449415970694,0.00898283882341439
100,9,3,"b_hw_2",-0.0745502153509543,0.0116177519657068
100,9,3,"b_hw_3",-0.0444479578638228,0.0179051222323047
100,9,3,"b_ch_1",-3.32739314777413,0.211875326939992
100,9,3,"b_ch_2",-2.17929361181608,0.32530707962886
100,9,3,"b_ch_3",-0.155046465293446,0.755619566596367
100,9,3,"delta_1",0,NA
100,9,3,"delta_2",0.915696829813723,0.402695187919517
100,9,3,"delta_3",0.197044738252854,0.424861571685517
100,10,1,"b_tt_1",-0.0430134580130502,0.00724640882925731
100,10,1,"b_tc_1",-0.0918315011697887,0.0225572866989476
100,10,1,"b_hw_1",-0.0364030632516404,0.00351633330071512
100,10,1,"b_ch_1",-1.15213541827534,0.0847379605184418
100,10,2,"b_tt_1",-0.169845920995781,0.0339114404893535
100,10,2,"b_tt_2",-0.0692234092951401,0.00969473055836789
100,10,2,"b_tc_1",-1.45373449550997,0.264512174394225
100,10,2,"b_tc_2",-0.0858249901332899,0.0222989517252287
100,10,2,"b_hw_1",-0.051134818521044,0.013655450383614
100,10,2,"b_hw_2",-0.042903076382351,0.00623237394823869
100,10,2,"b_ch_1",-0.719386849565399,0.298295070019866
100,10,2,"b_ch_2",-1.62045231303455,0.154823697302354
100,10,2,"delta_1",0,NA
100,10,2,"delta_2",0.967139764813046,0.317176116162072
100,10,3,"b_tt_1",-0.333833157173985,0.0195279724586023
100,10,3,"b_tt_2",-0.114111036461888,0.0129432081675187
100,10,3,"b_tt_3",-0.0362624382713241,0.0823721612683909
100,10,3,"b_tc_1",-2.44364676307004,0.0329009382261169
100,10,3,"b_tc_2",-0.0955987080437548,0.0480237083728563
100,10,3,"b_tc_3",-0.146586167465143,0.574276698206731
100,10,3,"b_hw_1",-0.0337210141537409,0.00863225261337645
100,10,3,"b_hw_2",-0.051260904279675,0.00890250816162339
100,10,3,"b_hw_3",-0.0564066540680451,0.018065856171125
100,10,3,"b_ch_1",-2.46512553638526,0.300428487125911
100,10,3,"b_ch_2",-2.22514441968054,0.193392284831795
100,10,3,"b_ch_3",-0.706725995323401,0.643178499519838
100,10,3,"delta_1",0,NA
100,10,3,"delta_2",0.823273264765581,0.365056395437039
100,10,3,"delta_3",0.426281936295793,0.39198110053741
100,11,1,"b_tt_1",-0.0532014433192732,0.00950800813432614
100,11,1,"b_tc_1",-0.119307662565431,0.0330851942576761
100,11,1,"b_hw_1",-0.0437400415600987,0.00378915204641042
100,11,1,"b_ch_1",-1.12376999461963,0.0837336064060445
100,11,2,"b_tt_1",-0.17684594262953,0.0117220380402168
100,11,2,"b_tt_2",-0.0504418104540492,0.0591543603103328
100,11,2,"b_tc_1",0.275736360139986,0.0408255586663889
100,11,2,"b_tc_2",-0.195764125209946,0.147260566416942
100,11,2,"b_hw_1",-0.0716547487659907,0.00501855789794937
100,11,2,"b_hw_2",-0.0500926424283913,0.0187357935904287
100,11,2,"b_ch_1",-3.45292660590184,0.113320983365817
100,11,2,"b_ch_2",-0.95320134870499,0.822778897268226
100,11,2,"delta_1",0,NA
100,11,2,"delta_2",0.967790700791023,0.344232893053138
100,11,3,"b_tt_1",-0.132549906801212,0.0266810031963342
100,11,3,"b_tt_2",-0.114564074518489,0.0326505392693628
100,11,3,"b_tt_3",-0.0709478842154098,0.0291194952446635
100,11,3,"b_tc_1",-0.428713653229227,0.14310036617466
100,11,3,"b_tc_2",0.04059873913761,0.0868318877074813
100,11,3,"b_tc_3",-0.464805837622623,0.0964490625756366
100,11,3,"b_hw_1",-0.114696219837105,0.00923996583034716
100,11,3,"b_hw_2",-0.0274517630778598,0.0136835447141526
100,11,3,"b_hw_3",-0.0443758212759661,0.0244917404669335
100,11,3,"b_ch_1",-3.18904139215067,0.186039091487361
100,11,3,"b_ch_2",-1.60749011555218,0.429391787639202
100,11,3,"b_ch_3",-0.240521878348423,0.554096030083937
100,11,3,"delta_1",0,NA
100,11,3,"delta_2",-0.578762143969749,0.413261094038331
100,11,3,"delta_3",-0.444510874082367,0.366887082970639
100,12,1,"b_tt_1",-0.0531528304851871,0.00804500410896559
100,12,1,"b_tc_1",-0.11450918483157,0.0237949458314292
100,12,1,"b_hw_1",-0.0371066144562401,0.00374933058462254
100,12,1,"b_ch_1",-1.19848510211605,0.0872198420471105
100,12,2,"b_tt_1",-0.110639066573303,0.0239400244650313
100,12,2,"b_tt_2",-0.0710766555747459,0.01526949866685
100,12,2,"b_tc_1",-0.138679479110989,0.191182388178876
100,12,2,"b_tc_2",-0.667946973450396,0.028846173620339
100,12,2,"b_hw_1",-0.0438265732677026,0.00952190322762574
100,12,2,"b_hw_2",-0.0349743033619028,0.00694720380486626
100,12,2,"b_ch_1",-1.97512526204717,0.220146170973682
100,12,2,"b_ch_2",-0.616001277088879,0.220785309743108
100,12,2,"delta_1",0,NA
100,12,2,"delta_2",-0.937124129483089,0.309995349593141
100,12,3,"b_tt_1",-0.170020567679879,0.0274629420689481
100,12,3,"b_tt_2",-0.112212270405269,0.0175075396696027
100,12,3,"b_tt_3",-0.0746200877920908,0.0304095170167542
100,12,3,"b_tc_1",-0.305884286555845,0.0606615627005245
100,12,3,"b_tc_2",-1.16138420296595,0.0281299100090395
100,12,3,"b_tc_3",-0.0767009115958701,0.261840484030461
100,12,3,"b_hw_1",-0.0645830818095385,0.0134220075526034
100,12,3,"b_hw_2",-0.0390075219964311,0.00821160786030075
100,12,3,"b_hw_3",-0.0301065411570722,0.0116606488050366
100,12,3,"b_ch_1",-3.03282442816456,0.409660811836338
100,12,3,"b_ch_2",-1.45056639597241,0.234137680748029
100,12,3,"b_ch_3",-0.00726481443108126,0.30747924895593
100,12,3,"delta_1",0,NA
100,12,3,"delta_2",-0.848853978849267,0.357316270570294
100,12,3,"delta_3",-1.12053723942033,0.367421657298254
100,13,1,"b_tt_1",-0.0700200135806187,0.00856637035535161
100,13,1,"b_tc_1",-0.169615556670993,0.0255556897438078
100,13,1,"b_hw_1",-0.0363489513780598,0.00368038970438398
100,13,1,"b_ch_1",-1.22487054304403,0.0875881010308976
100,13,2,"b_tt_1",-0.150215711780638,0.0200227242577764
100,13,2,"b_tt_2",-0.068917322052996,0.0186997264325704
100,13,2,"b_tc_1",-0.248621658041839,0.0403215520099132
100,13,2,"b_tc_2",-0.448571370654483,0.111319522592386
100,13,2,"b_hw_1",-0.0517968113247961,0.00685066943238194
100,13,2,"b_hw_2",-0.0230148661774437,0.0075353735698483
100,13,2,"b_ch_1",-2.02999868429105,0.212850686128407
100,13,2,"b_ch_2",-0.52739049570325,0.225244217293951
100,13,2,"delta_1",0,NA
100,13,2,"delta_2",-0.975374153627123,0.335544744997671
100,13,3,"b_tt_1",-0.22117296626452,0.0198328236145904
100,13,3,"b_tt_2",-0.183964173057324,0.0601008861149368
100,13,3,"b_tt_3",-0.0795104723797429,0.0428150676867854
100,13,3,"b_tc_1",-0.251989014061378,0.117305909183773
100,13,3,"b_tc_2",-0.373779389467429,0.114060696665661
100,13,3,"b_tc_3",-0.528043048442119,0.0823263474746382
100,13,3,"b_hw_1",-0.0132216387392262,0.0093316064951511
100,13,3,"b_hw_2",-0.0962069357075777,0.0161605791906491
100,13,3,"b_hw_3",-0.0292835855295609,0.0251843029946546
100,13,3,"b_ch_1",-0.732269666547395,0.21192573166068
100,13,3,"b_ch_2",-3.35977785531272,0.276077140258221
100,13,3,"b_ch_3",-0.771719084774233,0.615196235529018
100,13,3,"delta_1",0,NA
100,13,3,"delta_2",1.21011685503171,0.436379597082339
100,13,3,"delta_3",0.609885901380147,0.358885493978556
100,14,1,"b_tt_1",-0.0528259196175096,0.00774144528313959
100,14,1,"b_tc_1",-0.128965428026848,0.0265661256175419
100,14,1,"b_hw_1",-0.0424488835460878,0.00371944869121674
100,14,1,"b_ch_1",-1.11339972693203,0.0852128023856069
100,14,2,"b_tt_1",-0.222922426009897,0.00988270834963001
100,14,2,"b_tt_2",-0.0633887841667864,0.0590788213909198
100,14,2,"b_tc_1",-1.58873792780442,0.032137439644062
100,14,2,"b_tc_2",-0.117703803683453,0.418359010379651
100,14,2,"b_hw_1",0.00289954486318066,0.00537663917806324
100,14,2,"b_hw_2",-0.0576747642509344,0.0132910991717077
100,14,2,"b_ch_1",-1.10198473308887,0.120544930667424
100,14,2,"b_ch_2",-1.30164013017647,0.434809978784927
100,14,2,"delta_1",0,NA
100,14,2,"delta_2",1.74213747669455,0.413234991268209
100,14,3,"b_tt_1",-0.237893324041465,0.0158892652024794
100,14,3,"b_tt_2",-0.0949459323364125,0.0166786826726656
100,14,3,"b_tt_3",-0.0593996243949106,0.0614362440760462
100,14,3,"b_tc_1",-1.70014053870242,0.0604064757788337
100,14,3,"b_tc_2",-0.154989711196415,0.0451945779476894
100,14,3,"b_tc_3",-0.179943937717523,0.439760626473298
100,14,3,"b_hw_1",0.00337021469027846,0.0149578536934388
100,14,3,"b_hw_2",-0.0563927502225201,0.00750220672776652
100,14,3,"b_hw_3",-0.0813612988736345,0.0131137653474681
100,14,3,"b_ch_1",-0.851787378595923,0.457504576233148
100,14,3,"b_ch_2",-0.741778600904958,0.186668325898383
100,14,3,"b_ch_3",-2.74881383777464,0.332788178331119
100,14,3,"delta_1",0,NA
100,14,3,"delta_2",1.16444264569774,0.396323485647223
100,14,3,"delta_3",1.11206773863388,0.410877740126648
100,15,1,"b_tt_1",-0.0858516044655532,0.0103810877775839
100,15,1,"b_tc_1",-0.178744843680723,0.0288487477867453
100,15,1,"b_hw_1",-0.0375995267686917,0.00370293529684457
100,15,1,"b_ch_1",-1.07897573844082,0.0847651650606597
100,15,2,"b_tt_1",-0.313343068222129,0.0454443173677359
100,15,2,"b_tt_2",-0.051220966208899,0.0125730177160752
100,15,2,"b_tc_1",-1.0983300691617,0.167632767019596
100,15,2,"b_tc_2",-0.0707962314394394,0.0275169050473667
100,15,2,"b_hw_1",-0.0700673272621418,0.011077297089592
100,15,2,"b_hw_2",-0.0285948739014066,0.0054311150599842
100,15,2,"b_ch_1",-2.58190679499752,0.338857760178184
100,15,2,"b_ch_2",-0.505062886348288,0.124717666984395
100,15,2,"delta_1",0,NA
100,15,2,"delta_2",-0.220776322795352,0.287488670964318
100,15,3,"b_tt_1",-0.333531204304404,0.0543744100907314
100,15,3,"b_tt_2",-0.184199590491213,0.0574156413904882
100,15,3,"b_tt_3",-0.0797106322604766,0.0167859192478171
100,15,3,"b_tc_1",-1.16006509870496,0.193894727059528
100,15,3,"b_tc_2",-1.78175089652517,0.505107947360872
100,15,3,"b_tc_3",-0.0980391025048547,0.0325277283926103
100,15,3,"b_hw_1",-0.0734513082278462,0.0137720350137285
100,15,3,"b_hw_2",-0.0393149383340848,0.0193216182863867
100,15,3,"b_hw_3",-0.035979954196433,0.00729776048136056
100,15,3,"b_ch_1",-2.84700411213286,0.432933992003908
100,15,3,"b_ch_2",-0.807045103826248,0.470355007777416
100,15,3,"b_ch_3",-0.681408093548614,0.173655531748962
100,15,3,"delta_1",0,NA
100,15,3,"delta_2",-1.27803596426602,0.541640846387896
100,15,3,"delta_3",-0.233740048737471,0.345407607443649
100,16,1,"b_tt_1",-0.0763038466460509,0.0106969922290587
100,16,1,"b_tc_1",-0.186521507899278,0.0339059213639888
100,16,1,"b_hw_1",-0.0381897756945063,0.00372877487548029
100,16,1,"b_ch_1",-1.21244550278875,0.0886537799116485
100,16,2,"b_tt_1",-0.437953049375546,0.0125605027063074
100,16,2,"b_tt_2",-0.0662381654419947,0.0850461590547429
100,16,2,"b_tc_1",-2.57551141554703,0.0351756871349437
100,16,2,"b_tc_2",-0.11049555141709,0.476520297979065
100,16,2,"b_hw_1",-0.0736077549629057,0.00552644746662765
100,16,2,"b_hw_2",-0.0392010775697666,0.0123969297367825
100,16,2,"b_ch_1",-3.1367988920969,0.134218281409053
100,16,2,"b_ch_2",-0.882166591609751,0.48930540758581
100,16,2,"delta_1",0,NA
100,16,2,"delta_2",0.183706706876082,0.306169884535677
100,16,3,"b_tt_1",-0.453023987594545,0.0384900208907831
100,16,3,"b_tt_2",-0.210792007300495,0.0958796831810793
100,16,3,"b_tt_3",-0.0168598307950275,0.0134331784351317
100,16,3,"b_tc_1",-2.83251825920798,0.0950254178272684
100,16,3,"b_tc_2",-0.243893870146515,0.527160216180419
100,16,3,"b_tc_3",-0.0722644948934995,0.0359609065324978
100,16,3,"b_hw_1",-0.0725570263637433,0.0135767898019875
100,16,3,"b_hw_2",-0.0761156227850345,0.0133667801268326
100,16,3,"b_hw_3",-0.0289258550740879,0.00768194250322715
100,16,3,"b_ch_1",-2.86813077984735,0.402168889996749
100,16,3,"b_ch_2",-2.5910097092888,0.501560670190194
100,16,3,"b_ch_3",-0.454920692821714,0.174626724196002
100,16,3,"delta_1",0,NA
100,16,3,"delta_2",0.1006368243277,0.346878946102043
100,16,3,"delta_3",-0.44714653623449,0.377117826122514
100,17,1,"b_tt_1",-0.062014176837891,0.00836481948079255
100,17,1,"b_tc_1",-0.114896230797942,0.021949885486313
100,17,1,"b_hw_1",-0.042814772960513,0.00383066613944659
100,17,1,"b_ch_1",-1.07566032532739,0.0824061277521062
100,17,2,"b_tt_1",-0.2262391266687,0.0571042381684748
100,17,2,"b_tt_2",-0.056378090357252,0.00954885949700424
100,17,2,"b_tc_1",-0.886658875506697,0.22564448749698
100,17,2,"b_tc_2",-0.0713498231022687,0.0204512025384081
100,17,2,"b_hw_1",-0.0714636547387002,0.0183346733238579
100,17,2,"b_hw_2",-0.037309774245384,0.00529085487673331
100,17,2,"b_ch_1",-3.8042214290656,1.11610354934019
100,17,2,"b_ch_2",-0.633405220976072,0.131154701718643
100,17,2,"delta_1",0,NA
100,17,2,"delta_2",0.36151837308196,0.348996522274493
100,17,3,"b_tt_1",-1.22651723019947,0.736442368406012
100,17,3,"b_tt_2",-0.287925143532044,0.0123417490785264
100,17,3,"b_tt_3",-0.0840390682867303,0.063041065800574
100,17,3,"b_tc_1",-1.82030048270943,1.06602394412768
100,17,3,"b_tc_2",-2.03424582265149,0.024224164987112
100,17,3,"b_tc_3",-0.104903149590451,0.434726019861935
100,17,3,"b_hw_1",-0.521936214719062,0.31032438003122
100,17,3,"b_hw_2",-0.0302001463467127,0.00694149232200397
100,17,3,"b_hw_3",-0.0488932995773936,0.0124208246058609
100,17,3,"b_ch_1",-26.9460682463678,16.2103975643952
100,17,3,"b_ch_2",-1.18526262023782,0.140202454568207
100,17,3,"b_ch_3",-0.808623479335767,0.331147938374719
100,17,3,"delta_1",0,NA
100,17,3,"delta_2",-0.181664878458726,0.306441054981223
100,17,3,"delta_3",0.630135458174081,0.377377865852566
100,18,1,"b_tt_1",-0.0592521089684946,0.00776112918290007
100,18,1,"b_tc_1",-0.104814072204796,0.0213914214038833
100,18,1,"b_hw_1",-0.0351536971555983,0.0036474585249291
100,18,1,"b_ch_1",-1.11588981492253,0.083906795656442
100,18,2,"b_tt_1",-0.280621673088995,0.00993009910093852
100,18,2,"b_tt_2",-0.0685832636632708,0.0584392073152172
100,18,2,"b_tc_1",-2.13256536428143,0.0212902051879222
100,18,2,"b_tc_2",-0.0924164903099928,0.432304868248666
100,18,2,"b_hw_1",-0.0694318633344129,0.00567852742621272
100,18,2,"b_hw_2",-0.0369507641467298,0.0161999658263908
100,18,2,"b_ch_1",-2.57657558742071,0.122571017986414
100,18,2,"b_ch_2",-1.01668780208932,0.521054180139564
100,18,2,"delta_1",0,NA
100,18,2,"delta_2",0.73222216177374,0.310821816796576
100,18,3,"b_tt_1",-0.523655684679995,0.112907271474322
100,18,3,"b_tt_2",-0.0997029045435059,0.0340793730040923
100,18,3,"b_tt_3",-0.0766928366335208,0.010966572303846
100,18,3,"b_tc_1",-3.06788302136601,0.662869129853821
100,18,3,"b_tc_2",-0.533238532660492,0.202155207159939
100,18,3,"b_tc_3",-0.0869413927591814,0.021500709066852
100,18,3,"b_hw_1",-0.0665324519503646,0.0196342828285935
100,18,3,"b_hw_2",-0.169939965366526,0.0470735550753502
100,18,3,"b_hw_3",-0.0238384892813642,0.00643849240885575
100,18,3,"b_ch_1",-2.84405293701668,0.63246380589513
100,18,3,"b_ch_2",-3.5498792734316,0.917089859502796
