"n","seed","K","ok","n_starts_ok","LL","n_par","AIC","BIC","min_class_share","hessian_ok","secs","usable","verdict","problems"
30,6,3,TRUE,8,-78.7762134402318,14,185.552426880464,235.930334306441,0.19777287974918,TRUE,11.0838460922241,FALSE,"WRONG SIGN","wrong_sign"
30,7,1,TRUE,1,-119.145161371248,4,246.290322742495,260.684010578489,1,TRUE,0.283604145050049,FALSE,"WRONG SIGN","wrong_sign"
30,7,2,TRUE,8,-105.919815509641,9,229.839631019283,262.225428650268,0.470319063614003,TRUE,5.05445003509521,FALSE,"WRONG SIGN","wrong_sign"
30,7,3,TRUE,8,-100.970027117804,14,229.940054235609,280.317961661586,0.15160477807828,TRUE,9.21532011032104,FALSE,"WRONG SIGN","wrong_sign"
30,8,1,TRUE,1,-122.138494337432,4,252.276988674864,266.670676510857,1,TRUE,0.21478796005249,TRUE,"ok",""
30,8,2,TRUE,8,-105.77881687747,9,229.557633754941,261.943431385926,0.208453532396013,TRUE,5.48528003692627,FALSE,"WRONG SIGN","wrong_sign"
30,8,3,TRUE,8,-97.473124437635,14,222.94624887527,273.324156301247,0.187204878264937,FALSE,8.57188296318054,FALSE,"NO COVARIANCE","no_covariance"
30,9,1,TRUE,1,-130.755230088879,4,269.510460177758,283.904148013751,1,TRUE,0.261720895767212,TRUE,"ok",""
30,9,2,TRUE,8,-113.354337811684,9,244.708675623369,277.094473254354,0.421970226434223,TRUE,4.84345006942749,TRUE,"ok",""
30,9,3,TRUE,8,-100.029354664262,14,228.058709328523,278.4366167545,0.102733830074074,TRUE,9.80619406700134,FALSE,"WRONG SIGN","wrong_sign"
30,10,1,TRUE,1,-129.852123137103,4,267.704246274205,282.097934110199,1,TRUE,0.174165010452271,TRUE,"ok",""
30,10,2,TRUE,8,-120.801207764565,9,259.60241552913,291.988213160116,0.241095997459585,TRUE,4.37494897842407,FALSE,"WRONG SIGN","wrong_sign"
30,10,3,TRUE,8,-109.854951693872,14,247.709903387743,298.087810813721,0.219021637777451,TRUE,11.519847869873,FALSE,"WRONG SIGN","wrong_sign"
30,11,1,TRUE,1,-129.378573494051,4,266.757146988101,281.150834824095,1,TRUE,0.356916904449463,FALSE,"WRONG SIGN","wrong_sign"
30,11,2,TRUE,8,-115.530400392915,9,249.060800785829,281.446598416814,0.484344157846658,TRUE,5.4033842086792,FALSE,"WRONG SIGN","wrong_sign"
30,11,3,TRUE,8,-105.464896813586,14,238.929793627172,289.307701053149,0.168954769015213,TRUE,9.46271014213562,FALSE,"WRONG SIGN","wrong_sign"
30,12,1,TRUE,1,-141.768873685009,4,291.537747370018,305.931435206012,1,TRUE,0.328865051269531,TRUE,"ok",""
30,12,2,TRUE,8,-116.645777896095,9,251.29155579219,283.677353423176,0.352340083691793,TRUE,5.10430097579956,TRUE,"ok",""
30,12,3,TRUE,8,-99.2508893535373,14,226.501778707075,276.879686133052,0.168910329188147,FALSE,8.14189600944519,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,13,1,TRUE,1,-132.547783378453,4,273.095566756907,287.4892545929,1,TRUE,0.152675867080688,TRUE,"ok",""
30,13,2,TRUE,8,-114.204713170401,9,246.409426340803,278.795223971788,0.476758413922299,TRUE,5.3058750629425,TRUE,"ok",""
30,13,3,TRUE,8,-103.936784161031,14,235.873568322062,286.251475748039,0.171250802205815,FALSE,8.70224785804749,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,14,1,TRUE,1,-139.139920999921,4,286.279841999843,300.673529835836,1,TRUE,0.246963977813721,TRUE,"ok",""
30,14,2,TRUE,8,-125.948695330766,9,269.897390661532,302.283188292517,0.425724273347217,TRUE,4.80628299713135,TRUE,"ok",""
30,14,3,TRUE,8,-115.072262741954,14,258.144525483907,308.522432909885,0.175017458572774,TRUE,10.6482760906219,FALSE,"WRONG SIGN","wrong_sign"
30,15,1,TRUE,1,-136.97469868207,4,281.949397364139,296.343085200133,1,TRUE,0.322674989700317,TRUE,"ok",""
30,15,2,TRUE,8,-124.711737975526,9,267.423475951052,299.809273582037,0.305764587938402,TRUE,4.68540000915527,TRUE,"ok",""
30,15,3,TRUE,8,-115.788909989911,14,259.577819979822,309.955727405799,0.0664422354427386,FALSE,9.72654104232788,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,16,1,TRUE,1,-122.798917707591,4,253.597835415182,267.991523251176,1,TRUE,0.254450082778931,TRUE,"ok",""
30,16,2,TRUE,8,-105.903853615132,9,229.807707230263,262.193504861249,0.172461854243586,FALSE,5.12870097160339,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,16,3,TRUE,8,-100.992193656161,14,229.984387312323,280.3622947383,0.184912558874222,TRUE,9.21746492385864,FALSE,"WRONG SIGN","wrong_sign"
30,17,1,TRUE,1,-126.999835751132,4,261.999671502265,276.393359338258,1,TRUE,0.29850697517395,TRUE,"ok",""
30,17,2,TRUE,8,-107.545245569112,9,233.090491138224,265.47628876921,0.446828846775599,TRUE,5.45342707633972,TRUE,"ok",""
30,17,3,TRUE,8,-90.8210559482642,14,209.642111896528,260.020019322506,0.24697935490501,TRUE,10.0417580604553,FALSE,"WRONG SIGN","wrong_sign"
30,18,1,TRUE,1,-120.099406740302,4,248.198813480604,262.592501316597,1,TRUE,0.276640892028809,TRUE,"ok",""
30,18,2,TRUE,8,-105.855632629845,9,229.71126525969,262.097062890676,0.339566868315806,TRUE,5.06554985046387,FALSE,"WRONG SIGN","wrong_sign"
30,18,3,TRUE,8,-89.2538679570691,14,206.507735914138,256.885643340115,0.204049143226965,FALSE,11.9020400047302,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,19,1,TRUE,1,-117.962061959115,4,243.92412391823,258.317811754223,1,TRUE,0.266982078552246,TRUE,"ok",""
30,19,2,TRUE,8,-102.898105095422,9,223.796210190844,256.182007821829,0.419239392901022,TRUE,5.53511309623718,FALSE,"WRONG SIGN","wrong_sign"
30,19,3,TRUE,8,-92.6452091834097,14,213.290418366819,263.668325792797,0.0666051424881544,FALSE,11.3483819961548,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,20,1,TRUE,1,-123.084969120524,4,254.169938241048,268.563626077041,1,TRUE,0.390417814254761,TRUE,"ok",""
30,20,2,TRUE,8,-110.081801122624,9,238.163602245248,270.549399876233,0.348218027025701,TRUE,4.45693516731262,FALSE,"WRONG SIGN","wrong_sign"
30,20,3,TRUE,8,-98.5331481269899,14,225.06629625398,275.444203679957,0.162579019095997,TRUE,9.67322492599487,FALSE,"WRONG SIGN","wrong_sign"
388,0,4,TRUE,8,-1449.52432035501,19,2937.04864071002,3054.05500913225,0.175532805427664,TRUE,63.0405340194702,TRUE,"ok",""
250,1,4,TRUE,8,-906.963841893859,19,1851.92768378772,1960.58270819649,0.202039554476155,TRUE,31.6123020648956,TRUE,"ok",""
250,2,4,TRUE,8,-946.248151508344,19,1930.49630301669,2039.15132742546,0.210108238881459,TRUE,26.4138188362122,TRUE,"ok",""
250,3,4,TRUE,8,-931.921515105533,19,1901.84303021107,2010.49805461984,0.144839681292276,TRUE,29.895045042038,TRUE,"ok",""
250,4,4,TRUE,8,-871.660583913467,19,1781.32116782693,1889.9761922357,0.120111563146215,FALSE,22.7596778869629,FALSE,"NO COVARIANCE","no_covariance"
250,5,4,TRUE,8,-886.729455704249,19,1811.4589114085,1920.11393581727,0.146480659723561,TRUE,37.8783159255981,TRUE,"ok",""
250,6,4,TRUE,8,-933.797237405147,19,1905.59447481029,2014.24949921907,0.174334024714927,TRUE,22.7926070690155,TRUE,"ok",""
250,7,4,TRUE,8,-927.89287040019,19,1893.78574080038,2002.44076520915,0.183995806849057,TRUE,22.6979610919952,TRUE,"ok",""
250,8,4,TRUE,8,-932.153727387814,19,1902.30745477563,2010.9624791844,0.207065336101989,TRUE,26.3314681053162,TRUE,"ok",""
250,9,4,TRUE,8,-953.9976981933,19,1945.9953963866,2054.65042079537,0.105892331329573,FALSE,21.2247669696808,FALSE,"NO COVARIANCE","no_covariance"
250,10,4,TRUE,8,-922.557068645303,19,1883.11413729061,1991.76916169938,0.128347372443302,TRUE,20.9777128696442,TRUE,"ok",""
250,11,4,TRUE,8,-923.722701836412,19,1885.44540367282,1994.10042808159,0.16038663769047,TRUE,23.1583549976349,TRUE,"ok",""
250,12,4,TRUE,8,-919.568769717586,19,1877.13753943517,1985.79256384394,0.136318760450972,TRUE,18.8414480686188,TRUE,"ok",""
250,13,4,TRUE,8,-930.056683870177,19,1898.11336774035,2006.76839214912,0.162735994538675,TRUE,29.1107490062714,TRUE,"ok",""
250,14,4,TRUE,8,-941.440954983682,19,1920.88190996736,2029.53693437613,0.193483400416219,TRUE,21.2137830257416,TRUE,"ok",""
250,15,4,TRUE,8,-947.194477151647,19,1932.38895430329,2041.04397871206,0.193208261182022,TRUE,19.442409992218,TRUE,"ok",""
250,16,4,TRUE,8,-924.574294201439,19,1887.14858840288,1995.80361281165,0.208435666473017,TRUE,22.3894288539886,TRUE,"ok",""
250,17,4,TRUE,8,-945.349347349185,19,1928.69869469837,2037.35371910714,0.121285323401483,TRUE,36.6065819263458,TRUE,"ok",""
250,18,4,TRUE,8,-932.791876192098,19,1903.5837523842,2012.23877679297,0.188389376841082,TRUE,33.1285989284515,TRUE,"ok",""
250,19,4,TRUE,8,-922.107381106308,19,1882.21476221262,1990.86978662139,0.191255162905624,TRUE,33.6337599754333,TRUE,"ok",""
250,20,4,TRUE,8,-970.188438903493,19,1978.37687780699,2087.03190221576,0.150381973521797,TRUE,34.7248029708862,TRUE,"ok",""
150,1,4,TRUE,8,-517.552356823063,19,1073.10471364613,1172.05405120334,0.20966330945503,TRUE,23.6099638938904,TRUE,"ok",""
150,2,4,TRUE,8,-588.159923120644,19,1214.31984624129,1313.2691837985,0.0409896028374376,FALSE,21.8523008823395,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
150,3,4,TRUE,8,-535.442239981501,19,1108.884479963,1207.83381752022,0.0675788010450544,FALSE,24.4102711677551,FALSE,"NO COVARIANCE","no_covariance"
150,4,4,TRUE,8,-495.034783432376,19,1028.06956686475,1127.01890442197,0.147460525158032,FALSE,24.2814531326294,FALSE,"NO COVARIANCE","no_covariance"
150,5,4,TRUE,8,-536.020720404043,19,1110.04144080809,1208.9907783653,0.186926828725775,TRUE,23.8441019058228,TRUE,"ok",""
150,6,4,TRUE,8,-518.30522444524,19,1074.61044889048,1173.5597864477,0.139326414306524,TRUE,31.6181628704071,FALSE,"WRONG SIGN","wrong_sign"
150,7,4,TRUE,8,-513.663406299155,19,1065.32681259831,1164.27615015553,0.197651313884228,TRUE,17.5735919475555,TRUE,"ok",""
150,8,4,TRUE,8,-536.557340663737,19,1111.11468132747,1210.06401888469,0.154493905878505,FALSE,28.3458750247955,FALSE,"NO COVARIANCE","no_covariance"
150,9,4,TRUE,8,-554.423658320139,19,1146.84731664028,1245.7966541975,0.159069902730053,FALSE,20.5503370761871,FALSE,"NO COVARIANCE","no_covariance"
150,10,4,TRUE,8,-538.235442733847,19,1114.47088546769,1213.42022302491,0.148344270526349,FALSE,27.7323319911957,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
150,11,4,TRUE,8,-558.593557175686,19,1155.18711435137,1254.13645190859,0.171073665155003,TRUE,28.389878988266,TRUE,"ok",""
150,12,4,TRUE,8,-541.887805383191,19,1121.77561076638,1220.7249483236,0.116258525185353,TRUE,31.2734489440918,TRUE,"ok",""
150,13,4,TRUE,8,-529.950795053839,19,1097.90159010768,1196.85092766489,0.176912592854398,FALSE,26.7775161266327,FALSE,"NO COVARIANCE","no_covariance"
150,14,4,TRUE,8,-564.759537365028,19,1167.51907473006,1266.46841228727,0.168292148111084,TRUE,34.9567270278931,TRUE,"ok",""
150,15,4,TRUE,8,-580.450291041963,19,1198.90058208393,1297.84991964114,0.114549798324398,TRUE,21.7787358760834,TRUE,"ok",""
150,16,4,TRUE,8,-538.301678216449,19,1114.6033564329,1213.55269399012,0.175432969923403,TRUE,20.1398351192474,TRUE,"ok",""
150,17,4,TRUE,8,-551.966243962029,19,1141.93248792406,1240.88182548128,0.0492096362308053,TRUE,23.907429933548,FALSE,"WRONG SIGN","wrong_sign;degenerate_class"
150,18,4,TRUE,8,-542.378826454561,19,1122.75765290912,1221.70699046634,0.134726092421846,TRUE,23.0032248497009,TRUE,"ok",""
150,19,4,TRUE,8,-538.288769693504,19,1114.57753938701,1213.52687694422,0.0988633345523651,TRUE,20.1271820068359,TRUE,"ok",""
150,20,4,TRUE,8,-552.53473035224,19,1143.06946070448,1242.0187982617,0.144371929289998,FALSE,23.4935719966888,FALSE,"NO COVARIANCE","no_covariance"
100,1,4,TRUE,8,-327.659527626305,19,693.319055252609,784.564555755771,0.148532702085639,FALSE,18.5353760719299,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
100,2,4,TRUE,8,-381.623294456462,19,801.246588912923,892.492089416085,0.0570430650351814,TRUE,22.458771944046,FALSE,"WRONG SIGN","wrong_sign"
100,3,4,TRUE,8,-355.993807078913,19,749.987614157825,841.233114660987,0.18858245805683,FALSE,17.2023739814758,FALSE,"NO COVARIANCE","no_covariance"
100,4,4,TRUE,8,-352.386477710371,19,742.772955420741,834.018455923903,0.180942750029478,FALSE,15.9168939590454,FALSE,"NO COVARIANCE","no_covariance"
100,5,4,TRUE,8,-333.230326568757,19,704.460653137513,795.706153640675,0.11349714357232,TRUE,23.7489941120148,FALSE,"WRONG SIGN","wrong_sign"
100,6,4,TRUE,8,-339.583363766756,19,717.166727533512,808.412228036674,0.10076032040121,FALSE,20.5472800731659,FALSE,"NO COVARIANCE","no_covariance"
100,7,4,TRUE,8,-324.28281536929,19,686.565630738581,777.811131241742,0.163074042845521,TRUE,25.0472118854523,FALSE,"WRONG SIGN","wrong_sign"
100,8,4,TRUE,8,-367.127256671935,19,772.254513343869,863.500013847031,0.0783516321284017,TRUE,25.3243520259857,FALSE,"WRONG SIGN","wrong_sign"
100,9,4,TRUE,8,-345.272964872391,19,728.545929744782,819.791430247944,0.18825903469238,FALSE,20.0725350379944,FALSE,"NO COVARIANCE","no_covariance"
100,10,4,TRUE,8,-362.351355745353,19,762.702711490706,853.948211993868,0.171909641271956,TRUE,27.4305701255798,TRUE,"ok",""
100,11,4,TRUE,8,-364.987478550735,19,767.974957101471,859.220457604633,0.142001431418098,TRUE,17.4323229789734,FALSE,"WRONG SIGN","wrong_sign"
100,12,4,TRUE,8,-349.293656989675,19,736.58731397935,827.832814482512,0.160064317791595,TRUE,17.7058260440826,FALSE,"WRONG SIGN","wrong_sign"
100,13,4,TRUE,8,-334.316477723294,19,706.632955446587,797.878455949749,0.0821518740612323,TRUE,23.0762829780579,FALSE,"WRONG SIGN","wrong_sign"
100,14,4,TRUE,8,-366.938344415602,19,771.876688831205,863.122189334367,0.105424883957701,FALSE,21.0558569431305,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
100,15,4,TRUE,8,-375.50081311122,19,789.00162622244,880.247126725602,0.0682678308583861,FALSE,12.7481138706207,FALSE,"NO COVARIANCE","no_covariance"
100,16,4,TRUE,8,-346.424622708724,19,730.849245417448,822.09474592061,0.2097415957096,FALSE,13.7510969638824,FALSE,"NO COVARIANCE","no_covariance"
100,17,4,TRUE,8,-353.330407412265,19,744.660814824531,835.906315327693,0.222866554033624,TRUE,14.9614329338074,TRUE,"ok",""
100,18,4,TRUE,8,-369.557226258715,19,777.114452517429,868.359953020591,0.175936921084857,FALSE,17.4946439266205,FALSE,"NO COVARIANCE","no_covariance"
100,19,4,TRUE,8,-344.658978044416,19,727.317956088832,818.563456591994,0.0816560255518466,TRUE,23.7855470180511,FALSE,"WRONG SIGN","wrong_sign"
100,20,4,TRUE,8,-357.527476063876,19,753.054952127752,844.300452630914,0.0396052858477163,TRUE,22.0840628147125,FALSE,"WRONG SIGN","wrong_sign;degenerate_class"
75,1,4,TRUE,8,-239.141074582273,19,516.282149164546,602.061690291124,0.0722626595204787,FALSE,28.7686920166016,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
75,2,4,TRUE,8,-281.613557635,19,601.22711527,687.006656396578,0.139761519659113,FALSE,33.3976829051971,FALSE,"NO COVARIANCE","no_covariance"
75,3,4,TRUE,8,-273.75866305568,19,585.51732611136,671.296867237938,0.155977627250951,TRUE,34.3812961578369,TRUE,"ok",""
75,4,4,TRUE,8,-264.247283693237,19,566.494567386475,652.274108513053,0.196426433241248,TRUE,28.7989120483398,TRUE,"ok",""
75,5,4,TRUE,8,-241.201532159578,19,520.403064319155,606.182605445733,0.112761039759033,FALSE,25.1716959476471,FALSE,"NO COVARIANCE","no_covariance"
75,6,4,TRUE,8,-251.646184601028,19,541.292369202056,627.071910328634,0.0742598554929244,FALSE,22.0086870193481,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
75,7,4,TRUE,8,-256.226294799686,19,550.452589599372,636.23213072595,0.0566919601329277,TRUE,22.9771711826324,FALSE,"WRONG SIGN","wrong_sign"
75,8,4,TRUE,8,-255.768763031667,19,549.537526063334,635.317067189912,0.0524973238097405,FALSE,29.0864851474762,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
75,9,4,TRUE,8,-271.114089531874,19,580.228179063749,666.007720190327,0.174210829934435,FALSE,15.6675169467926,FALSE,"NO COVARIANCE","no_covariance"
75,10,4,TRUE,8,-266.472752433127,19,570.945504866253,656.725045992831,0.106982303129195,FALSE,24.8436210155487,FALSE,"NO COVARIANCE","no_covariance"
75,11,4,TRUE,8,-276.757185943119,19,591.514371886238,677.293913012816,0.112788320480361,TRUE,21.7059259414673,FALSE,"WRONG SIGN","wrong_sign"
75,12,4,TRUE,8,-254.431545599069,19,546.863091198138,632.642632324716,0.115045657996356,FALSE,23.3439128398895,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
75,13,4,TRUE,8,-245.64963801596,19,529.29927603192,615.078817158498,0.0880760130040164,FALSE,17.1473019123077,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
75,14,4,TRUE,8,-280.270135568794,19,598.540271137587,684.319812264165,0.0830178024580292,FALSE,17.3364391326904,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
75,15,4,TRUE,8,-293.613594938689,19,625.227189877378,711.006731003956,0.0501506413499587,FALSE,18.0046031475067,FALSE,"NO COVARIANCE","no_covariance"
75,16,4,TRUE,8,-251.30515779003,19,540.61031558006,626.389856706638,0.193787140127117,FALSE,22.8392629623413,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
75,17,4,TRUE,8,-240.837596647009,19,519.675193294018,605.454734420596,0.101812837937567,TRUE,14.8971149921417,TRUE,"ok",""
75,18,4,TRUE,8,-257.064017227477,19,552.128034454953,637.907575581532,0.128023847138099,FALSE,12.9865798950195,FALSE,"NO COVARIANCE","no_covariance"
75,19,4,TRUE,8,-265.58958375407,19,569.17916750814,654.958708634718,0.142106115315808,TRUE,13.8056838512421,FALSE,"WRONG SIGN","wrong_sign"
75,20,4,TRUE,8,-270.998209492709,19,579.996418985418,665.775960111996,0.0490423810027882,TRUE,10.9563879966736,FALSE,"WRONG SIGN","wrong_sign;degenerate_class"
50,1,4,TRUE,8,-159.212727923074,19,356.425455846148,434.501159918671,0.0455338436829736,FALSE,10.1284351348877,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
50,2,4,TRUE,8,-180.475436684018,19,398.950873368035,477.026577440558,0.0839820716982545,TRUE,12.4434218406677,FALSE,"WRONG SIGN","wrong_sign"
50,3,4,TRUE,8,-136.851914038724,19,311.703828077448,389.779532149971,0.201482117491113,FALSE,12.2808480262756,FALSE,"NO COVARIANCE","no_covariance"
50,4,4,TRUE,8,-142.059028982395,19,322.118057964789,400.193762037312,0.102406218698616,FALSE,15.2219820022583,FALSE,"NO COVARIANCE","no_covariance"
50,5,4,TRUE,8,-147.662388689888,19,333.324777379776,411.400481452299,0.180947794569677,FALSE,11.2465498447418,FALSE,"NO COVARIANCE","no_covariance"
50,6,4,TRUE,8,-158.247766906044,19,354.495533812089,432.571237884612,0.110455364454491,FALSE,9.46127891540527,FALSE,"NO COVARIANCE","no_covariance"
50,7,4,TRUE,8,-161.225346618709,19,360.450693237419,438.526397309942,0.173789225213114,FALSE,12.4264349937439,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,8,4,TRUE,8,-176.855591429949,19,391.711182859897,469.78688693242,0.098621929456305,FALSE,11.0512928962708,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,9,4,TRUE,8,-170.6768938891,19,379.353787778199,457.429491850722,0.0586112808634409,FALSE,13.7535021305084,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,10,4,TRUE,8,-170.379403017781,19,378.758806035563,456.834510108086,0.0988349424537946,FALSE,16.9392449855804,FALSE,"NO COVARIANCE","no_covariance"
50,11,4,TRUE,8,-175.280972627768,19,388.561945255535,466.637649328058,0.115931595914689,FALSE,14.1669359207153,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,12,4,TRUE,8,-172.299998357501,19,382.599996715002,460.675700787525,0.123362600689838,FALSE,12.5640408992767,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,13,4,TRUE,8,-143.623571606356,19,325.247143212711,403.322847285234,0.162913486531757,FALSE,14.0225419998169,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,14,4,TRUE,8,-185.864606544093,19,409.729213088185,487.804917160708,0.055636234984538,FALSE,13.9658639431,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,15,4,TRUE,8,-192.310863906889,19,422.621727813778,500.6974318863,0.0837555222322402,TRUE,11.619961977005,TRUE,"ok",""
50,16,4,TRUE,8,-166.424159161836,19,370.848318323672,448.924022396195,0.193381760739859,FALSE,9.52640008926392,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,17,4,TRUE,8,-150.377134745361,19,338.754269490723,416.829973563246,0.0842304973913027,TRUE,12.3068289756775,FALSE,"WRONG SIGN","wrong_sign"
50,18,4,TRUE,8,-164.219036119962,19,366.438072239924,444.513776312447,0.0940424428247693,FALSE,10.7354819774628,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,19,4,TRUE,8,-159.176735581314,19,356.353471162627,434.42917523515,0.0715162661260011,FALSE,10.4053208827972,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
50,20,4,TRUE,8,-180.107589173354,19,398.215178346707,476.29088241923,0.202337146060857,TRUE,11.0070960521698,FALSE,"WRONG SIGN","wrong_sign"
30,1,4,TRUE,8,-91.1144907885508,19,220.228981577102,288.598998798071,0.11030723913396,TRUE,11.8821320533752,FALSE,"WRONG SIGN","wrong_sign"
30,2,4,TRUE,8,-100.235505875507,19,238.471011751013,306.841028971983,0.133614336393953,FALSE,12.199520111084,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,3,4,TRUE,8,-81.1261346305714,19,200.252269261143,268.622286482112,0.171322907364135,FALSE,13.7905209064484,FALSE,"NO COVARIANCE","no_covariance"
30,4,4,TRUE,8,-78.9333260876153,19,195.866652175231,264.2366693962,0.189574379651115,FALSE,15.2510581016541,FALSE,"NO COVARIANCE","no_covariance"
30,5,4,TRUE,8,-70.5583180953499,19,179.1166361907,247.486653411669,0.0715805578007559,FALSE,22.6444361209869,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,6,4,TRUE,8,-67.7036508037114,19,173.407301607423,241.777318828392,0.0909774478639701,FALSE,19.3915700912476,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,7,4,TRUE,8,-96.0121845472007,19,230.024369094401,298.394386315371,0.137500531866044,FALSE,11.4964351654053,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,8,4,TRUE,8,-93.5353251287866,19,225.070650257573,293.440667478542,0.181885006313422,FALSE,9.74464106559753,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,9,4,TRUE,8,-90.8190102198275,19,219.638020439655,288.008037660624,0.154374801212524,FALSE,12.2121148109436,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,10,4,TRUE,8,-101.497589940327,19,240.995179880654,309.365197101623,0.216533724852593,FALSE,12.9470419883728,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,11,4,TRUE,8,-100.210284960811,19,238.420569921622,306.790587142591,0.0678094645206232,TRUE,13.7298181056976,FALSE,"WRONG SIGN","wrong_sign"
30,12,4,TRUE,8,-90.5325857424475,19,219.065171484895,287.435188705864,0.119528612268024,FALSE,13.8687899112701,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,13,4,TRUE,8,-95.3081367092425,19,228.616273418485,296.986290639454,0.130054994061269,FALSE,11.0870900154114,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,14,4,TRUE,8,-109.881523684861,19,257.763047369721,326.13306459069,0.133948198535886,FALSE,11.8396179676056,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,15,4,TRUE,8,-111.229424499883,19,260.458848999766,328.828866220735,0.0665685931924268,FALSE,12.9967820644379,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,16,4,TRUE,8,-92.438684617262,19,222.877369234524,291.247386455493,0.033330691604075,FALSE,13.9741339683533,FALSE,"NO COVARIANCE","no_covariance;wrong_sign;degenerate_class"
30,17,4,TRUE,8,-80.2887869486212,19,198.577573897242,266.947591118211,0.171736732844916,FALSE,12.4302380084991,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,18,4,TRUE,8,-81.7409277744994,19,201.481855548999,269.851872769968,0.0804520664519461,FALSE,14.0458807945251,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,19,4,TRUE,8,-90.2294403048049,19,218.45888060961,286.828897830579,0.0665800958127084,FALSE,14.2403428554535,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
30,20,4,TRUE,8,-94.1437272541574,19,226.287454508315,294.657471729284,0.162790418141295,TRUE,16.1292231082916,FALSE,"WRONG SIGN","wrong_sign"
25,1,1,TRUE,1,-101.881741760263,4,211.763483520525,225.427885129343,1,TRUE,0.732825040817261,TRUE,"ok",""
25,1,2,TRUE,8,-76.8618372891097,9,171.723674578219,202.468578198059,0.426294439671734,TRUE,5.5925509929657,FALSE,"WRONG SIGN","wrong_sign"
25,1,3,TRUE,8,-66.9615270866213,14,161.923054173243,209.748459804104,0.102999962449699,TRUE,9.52538895606995,FALSE,"WRONG SIGN","wrong_sign"
25,1,4,TRUE,8,-59.8929839209542,19,157.785967841908,222.691875483792,0.0990809937992753,FALSE,15.7319140434265,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,2,1,TRUE,1,-111.641395818763,4,231.282791637527,244.947193246345,1,TRUE,0.223001003265381,TRUE,"ok",""
25,2,2,TRUE,8,-94.5192310204138,9,207.038462040828,237.783365660667,0.451779998979643,TRUE,4.55536603927612,FALSE,"WRONG SIGN","wrong_sign"
25,2,3,TRUE,8,-85.3791103915866,14,198.758220783173,246.583626414035,0.276182045918677,TRUE,8.89727783203125,FALSE,"WRONG SIGN","wrong_sign"
25,2,4,TRUE,8,-81.6274354698641,19,201.254870939728,266.160778581612,0.235084312670008,FALSE,19.2188880443573,FALSE,"NO COVARIANCE","no_covariance;wrong_sign"
25,3,1,TRUE,1,-91.7277311828519,4,191.455462365704,205.119863974522,1,TRUE,0.345503091812134,TRUE,"ok",""
25,3,2,TRUE,8,-75.4819386016101,9,168.96387720322,199.70878082306,0.304237223580712,TRUE,5.22317790985107,TRUE,"ok",""
25,3,3,TRUE,8,-68.8645551723692,14,165.729110344738,213.5545159756,0.306781009310474,TRUE,9.3994300365448,TRUE,"ok",""
